cancov;elev;X;Y
74.24008017;2216.725852;445373.156;4920251.277
53.20442265;2925.946892;446373.156;4920251.277
67.92520888;2649.078307;447373.156;4920251.277
75.96256383;2181.689192;448373.156;4920251.277
77.54337224;1863.949993;449373.156;4920251.277
74.64845009;1622.453581;450373.156;4920251.277
74.12105532;1227.549387;451373.156;4920251.277
69.46234471;1031.934892;452373.156;4920251.277
56.74679798;1200.636655;453373.156;4920251.277
69.60285937;1023.345132;454373.156;4920251.277
63.78524498;938.3715068;455373.156;4920251.277
58.87921611;934.5083721;456373.156;4920251.277
52.45898143;701.0733831;457373.156;4920251.277
73.00101375;1234.342099;458373.156;4920251.277
63.99347253;1852.243788;459373.156;4920251.277
71.94022256;1756.36837;460373.156;4920251.277
72.61255616;1854.868781;461373.156;4920251.277
67.61218186;1766.058147;462373.156;4920251.277
67.20062024;1446.378072;463373.156;4920251.277
68.78481528;1179.738627;464373.156;4920251.277
59.20433156;908.1097068;465373.156;4920251.277
58.25608923;636.4444206;466373.156;4920251.277
59.37710665;580.9948185;467373.156;4920251.277
66.94038788;647.4798185;468373.156;4920251.277
53.32858383;465.700705;469373.156;4920251.277
57.72175311;455.0720044;470373.156;4920251.277
62.32444575;513.1534015;471373.156;4920251.277
48.67397455;509.3482999;472373.156;4920251.277
14.02097388;408.4333468;473373.156;4920251.277
23.69663916;272.0301664;474373.156;4920251.277
13.67265923;251.0096191;475373.156;4920251.277
0.03452769;253.8040786;476373.156;4920251.277
0;255.8075792;477373.156;4920251.277
1.694966897;264.6355494;478373.156;4920251.277
1.370747501;247.9666947;479373.156;4920251.277
8.138860676;244.5967161;480373.156;4920251.277
4.730768221;244.7814246;481373.156;4920251.277
6.40100502;240.1240625;482373.156;4920251.277
1.691922277;247.1068412;483373.156;4920251.277
0.001003015;261.9192123;484373.156;4920251.277
0;258.6261211;485373.156;4920251.277
0;264.1900584;486373.156;4920251.277
0.300581604;264.5362719;487373.156;4920251.277
4.341228732;254.4452875;488373.156;4920251.277
4.683369936;256.8597341;489373.156;4920251.277
0.831073391;265.3233923;490373.156;4920251.277
0;268.8009257;491373.156;4920251.277
3.386495329;269.7670547;492373.156;4920251.277
9.448992156;266.8032395;493373.156;4920251.277
1.350982331;268.6332778;494373.156;4920251.277
0.539904887;271.0426724;495373.156;4920251.277
0.62172697;272.9782152;496373.156;4920251.277
0;278.2517496;497373.156;4920251.277
0;285.3275735;498373.156;4920251.277
0;291.0868376;499373.156;4920251.277
12.47461804;432.1564125;500373.156;4920251.277
46.95140538;858.5270325;501373.156;4920251.277
42.05322055;840.5300013;502373.156;4920251.277
71.85189707;1021.05084;430373.156;4921251.277
71.65384177;1276.859286;431373.156;4921251.277
72.11728456;1748.578199;432373.156;4921251.277
67.59233902;2029.668096;433373.156;4921251.277
70.82640389;1933.896202;434373.156;4921251.277
74.19448249;1680.826753;435373.156;4921251.277
73.77315224;1383.240553;436373.156;4921251.277
75.54216268;1560.380008;437373.156;4921251.277
63.92449881;1386.238492;438373.156;4921251.277
68.2515834;1118.066589;439373.156;4921251.277
68.18622346;821.7695447;440373.156;4921251.277
45.76243047;1138.183415;441373.156;4921251.277
43.98987311;762.8607473;442373.156;4921251.277
39.90043628;1029.833607;443373.156;4921251.277
57.77736763;1534.915991;444373.156;4921251.277
75.13878397;2037.066381;445373.156;4921251.277
62.08695919;2126.532268;446373.156;4921251.277
67.66601357;2002.108938;447373.156;4921251.277
79.23878139;2010.227581;448373.156;4921251.277
78.50703468;1846.082052;449373.156;4921251.277
73.34259366;1796.980496;450373.156;4921251.277
73.95176564;1345.861997;451373.156;4921251.277
65.50050128;1074.082612;452373.156;4921251.277
39.41552428;1646.051799;453373.156;4921251.277
61.36531569;1676.307964;454373.156;4921251.277
66.25536553;1506.757122;455373.156;4921251.277
51.15285049;1206.580924;456373.156;4921251.277
60.97478629;949.7394625;457373.156;4921251.277
62.85228245;886.1843434;458373.156;4921251.277
58.98023875;1702.634135;459373.156;4921251.277
74.52149933;1532.182089;460373.156;4921251.277
74.33089096;1448.294719;461373.156;4921251.277
60.02221508;1423.092562;462373.156;4921251.277
65.27266437;1067.2396;463373.156;4921251.277
67.71317786;845.4185491;464373.156;4921251.277
55.49565415;758.2159207;465373.156;4921251.277
52.7759731;596.8486153;466373.156;4921251.277
37.3761983;548.3587294;467373.156;4921251.277
33.79461397;474.6275006;468373.156;4921251.277
27.41848698;445.3496836;469373.156;4921251.277
19.75618674;317.6946957;470373.156;4921251.277
40.12513391;338.4768583;471373.156;4921251.277
18.43483292;368.1062238;472373.156;4921251.277
7.185113048;275.7702808;473373.156;4921251.277
16.17321363;249.9037437;474373.156;4921251.277
2.44584536;250.0954787;475373.156;4921251.277
0.029705375;250.737797;476373.156;4921251.277
0.007162974;252.9699544;477373.156;4921251.277
0.287301323;251.8857989;478373.156;4921251.277
5.150437198;242.9463129;479373.156;4921251.277
7.52926381;242.0253685;480373.156;4921251.277
7.850500027;240.4615935;481373.156;4921251.277
11.81977433;238.6216187;482373.156;4921251.277
3.775398163;243.4126201;483373.156;4921251.277
0.06292742;257.003097;484373.156;4921251.277
0;256.1953832;485373.156;4921251.277
0.825028297;261.242386;486373.156;4921251.277
1.597072654;258.7573713;487373.156;4921251.277
0.082881779;254.1235052;488373.156;4921251.277
1.395545075;254.3290213;489373.156;4921251.277
0.498403021;263.2067446;490373.156;4921251.277
0;265.6441184;491373.156;4921251.277
1.887285374;266.6685368;492373.156;4921251.277
17.37293961;265.0401264;493373.156;4921251.277
0.985519384;263.718886;494373.156;4921251.277
0.529611496;266.945691;495373.156;4921251.277
0.102339387;269.8755606;496373.156;4921251.277
0;274.0126677;497373.156;4921251.277
0;280.499984;498373.156;4921251.277
0;286.9743254;499373.156;4921251.277
7.749190391;386.8904919;500373.156;4921251.277
37.1147765;672.3280685;501373.156;4921251.277
59.74852715;960.9756579;502373.156;4921251.277
72.56807851;1449.028117;430373.156;4922251.277
71.38640524;1734.325926;431373.156;4922251.277
72.07153203;1720.426305;432373.156;4922251.277
74.39231914;1814.091427;433373.156;4922251.277
77.09263309;1636.795444;434373.156;4922251.277
73.7001739;1795.856218;435373.156;4922251.277
58.07027471;1684.941909;436373.156;4922251.277
45.57359203;1552.570396;437373.156;4922251.277
48.8057761;1156.843088;438373.156;4922251.277
61.11262863;918.2367395;439373.156;4922251.277
66.45610218;1333.3145;440373.156;4922251.277
48.18092769;1610.784413;441373.156;4922251.277
45.14439102;1075.791854;442373.156;4922251.277
67.2753915;1079.597225;443373.156;4922251.277
54.40697574;1190.037174;444373.156;4922251.277
63.60467976;1416.394305;445373.156;4922251.277
72.13628743;1571.14639;446373.156;4922251.277
73.5941048;1466.991652;447373.156;4922251.277
67.8134004;1383.890127;448373.156;4922251.277
61.28311156;1383.775478;449373.156;4922251.277
68.77265298;1273.95858;450373.156;4922251.277
70.31906778;1050.365579;451373.156;4922251.277
64.77242801;1222.369025;452373.156;4922251.277
69.89453131;1844.490461;453373.156;4922251.277
57.90749757;2404.881395;454373.156;4922251.277
41.11715374;2380.941203;455373.156;4922251.277
73.0664686;1652.792824;456373.156;4922251.277
68.55721217;1149.769035;457373.156;4922251.277
61.55503125;918.714394;458373.156;4922251.277
73.96014485;1261.611874;459373.156;4922251.277
66.33894397;1301.668087;460373.156;4922251.277
67.14645093;1220.232841;461373.156;4922251.277
68.13464634;1121.898511;462373.156;4922251.277
67.18567105;1094.688908;463373.156;4922251.277
41.76533698;936.07919;464373.156;4922251.277
47.730508;775.2022572;465373.156;4922251.277
42.69761542;697.2635457;466373.156;4922251.277
49.62727591;540.1433556;467373.156;4922251.277
26.37753517;404.7496779;468373.156;4922251.277
13.83392124;382.8044224;469373.156;4922251.277
2.899357367;292.2944033;470373.156;4922251.277
3.049068299;272.1264061;471373.156;4922251.277
3.698923932;266.4437344;472373.156;4922251.277
1.30744775;253.7598484;473373.156;4922251.277
11.4420806;247.5192672;474373.156;4922251.277
6.444175223;247.6140754;475373.156;4922251.277
0;248.3690989;476373.156;4922251.277
0.531380022;250.4124069;477373.156;4922251.277
0.30626603;249.8021844;478373.156;4922251.277
10.81167318;240.4435446;479373.156;4922251.277
15.20322466;239.2744408;480373.156;4922251.277
5.057677029;239.6224187;481373.156;4922251.277
4.29091315;237.8150121;482373.156;4922251.277
2.858852951;244.9154265;483373.156;4922251.277
0.000218451;252.2988622;484373.156;4922251.277
3.21E-05;252.2501724;485373.156;4922251.277
6.228763714;246.1035317;486373.156;4922251.277
19.4719082;245.388119;487373.156;4922251.277
3.19246029;247.9015011;488373.156;4922251.277
0.028186278;258.7079564;489373.156;4922251.277
0.086666345;259.7821428;490373.156;4922251.277
0.137208953;263.2354718;491373.156;4922251.277
3.552430522;262.2012912;492373.156;4922251.277
5.457502964;262.1465489;493373.156;4922251.277
1.430010724;261.4118379;494373.156;4922251.277
7.29272468;295.9491619;495373.156;4922251.277
0.406961239;273.046522;496373.156;4922251.277
0;271.7808953;497373.156;4922251.277
0;278.4258992;498373.156;4922251.277
0;282.7069283;499373.156;4922251.277
1.822342661;308.8655645;500373.156;4922251.277
26.93755577;419.1883924;501373.156;4922251.277
34.43376414;520.083129;502373.156;4922251.277
69.21448544;1642.005312;430373.156;4923251.277
75.23125946;1462.159005;431373.156;4923251.277
74.17272571;1938.120317;432373.156;4923251.277
72.34200781;1900.156252;433373.156;4923251.277
74.32617645;1437.644494;434373.156;4923251.277
65.54400166;1611.883098;435373.156;4923251.277
58.68767689;1523.720692;436373.156;4923251.277
51.95206571;1378.255298;437373.156;4923251.277
39.44321311;1413.940455;438373.156;4923251.277
49.91583182;1040.253156;439373.156;4923251.277
47.41827104;1493.357611;440373.156;4923251.277
34.92863064;1770.561692;441373.156;4923251.277
41.43890422;1567.568596;442373.156;4923251.277
70.75439886;1525.916252;443373.156;4923251.277
65.3959959;1144.884416;444373.156;4923251.277
65.94694199;1490.020162;445373.156;4923251.277
76.60644118;1511.167106;446373.156;4923251.277
69.90810563;1321.732739;447373.156;4923251.277
62.44523342;1243.3885;448373.156;4923251.277
62.35397241;1247.648749;449373.156;4923251.277
71.07986137;1306.505863;450373.156;4923251.277
65.59280047;1141.417043;451373.156;4923251.277
66.38123654;1157.580896;452373.156;4923251.277
70.66005449;1641.744737;453373.156;4923251.277
55.93506888;2348.564157;454373.156;4923251.277
73.05487594;2694.020567;455373.156;4923251.277
75.67943484;1743.425931;456373.156;4923251.277
76.79738619;1365.591155;457373.156;4923251.277
75.1736279;1227.385668;458373.156;4923251.277
70.32564366;1183.340834;459373.156;4923251.277
69.30329637;1271.841067;460373.156;4923251.277
59.02171925;1022.412959;461373.156;4923251.277
68.63552744;824.5441305;462373.156;4923251.277
69.14749381;836.3778597;463373.156;4923251.277
64.34248196;1116.738231;464373.156;4923251.277
62.88623418;861.3671687;465373.156;4923251.277
48.73057504;682.6581333;466373.156;4923251.277
38.04890378;505.1399755;467373.156;4923251.277
15.40762447;386.1769946;468373.156;4923251.277
4.755863796;322.4090192;469373.156;4923251.277
12.62223298;342.6940782;470373.156;4923251.277
2.602660421;300.437627;471373.156;4923251.277
0;272.9849511;472373.156;4923251.277
0.586317618;277.0235636;473373.156;4923251.277
10.76579192;247.2946424;474373.156;4923251.277
15.83070254;244.4665242;475373.156;4923251.277
0;245.9152739;476373.156;4923251.277
0.72082246;249.1692352;477373.156;4923251.277
0.130431724;249.2074746;478373.156;4923251.277
2.914284847;242.3860864;479373.156;4923251.277
7.678050356;236.5400843;480373.156;4923251.277
1.800290627;237.6044525;481373.156;4923251.277
3.587723817;233.9768231;482373.156;4923251.277
2.518316559;245.8205841;483373.156;4923251.277
3.527854925;245.5827808;484373.156;4923251.277
2.068657744;244.2847573;485373.156;4923251.277
0.755557537;247.0464048;486373.156;4923251.277
1.689896302;253.1367651;487373.156;4923251.277
0.344840435;254.9658249;488373.156;4923251.277
0;256.608656;489373.156;4923251.277
0.571989095;258.0403527;490373.156;4923251.277
2.061229016;260.3548584;491373.156;4923251.277
0.630588308;261.7871319;492373.156;4923251.277
2.486091958;258.9296517;493373.156;4923251.277
0.739820228;260.3433629;494373.156;4923251.277
1.587973663;279.7249737;495373.156;4923251.277
0.626621767;269.459601;496373.156;4923251.277
2.3087357;273.7809245;497373.156;4923251.277
2.395890369;310.346225;498373.156;4923251.277
0.078437766;281.7800095;499373.156;4923251.277
0;282.0276854;500373.156;4923251.277
0.001319875;312.6232634;501373.156;4923251.277
0.188916282;333.2969885;502373.156;4923251.277
68.65381095;1054.731132;430373.156;4924251.277
75.26301946;1488.608811;431373.156;4924251.277
80.32915451;2235.086633;432373.156;4924251.277
81.9689631;2285.761838;433373.156;4924251.277
75.20422073;1548.481591;434373.156;4924251.277
57.31853303;1275.270869;435373.156;4924251.277
36.05125549;1173.653717;436373.156;4924251.277
51.36329489;1253.879724;437373.156;4924251.277
49.51879152;1553.024924;438373.156;4924251.277
56.16961697;1255.655251;439373.156;4924251.277
58.01962686;1284.240684;440373.156;4924251.277
41.1221534;1659.367579;441373.156;4924251.277
49.85740182;2001.864414;442373.156;4924251.277
63.76860612;1941.294747;443373.156;4924251.277
74.77651889;1563.994203;444373.156;4924251.277
71.21900444;1606.57992;445373.156;4924251.277
69.12724367;1541.463931;446373.156;4924251.277
69.56600612;1569.450057;447373.156;4924251.277
65.25520333;1420.031117;448373.156;4924251.277
50.73051675;1329.159015;449373.156;4924251.277
65.62434222;1247.299142;450373.156;4924251.277
67.59172181;1376.320598;451373.156;4924251.277
71.76136781;1341.89944;452373.156;4924251.277
69.0105153;1719.812703;453373.156;4924251.277
73.2856857;2131.644633;454373.156;4924251.277
75.04231018;2466.105367;455373.156;4924251.277
73.82646439;1944.00248;456373.156;4924251.277
75.93355989;2086.601896;457373.156;4924251.277
76.17212101;1851.814511;458373.156;4924251.277
68.84082676;1608.485201;459373.156;4924251.277
64.38079292;1264.114295;460373.156;4924251.277
55.80615466;955.4438643;461373.156;4924251.277
61.29864306;742.2564385;462373.156;4924251.277
52.71007049;591.2496059;463373.156;4924251.277
53.81206725;894.34817;464373.156;4924251.277
53.73964264;834.0194978;465373.156;4924251.277
47.02610278;722.1209877;466373.156;4924251.277
50.49319689;564.8679691;467373.156;4924251.277
45.76617586;449.6175728;468373.156;4924251.277
15.68249379;458.6138898;469373.156;4924251.277
10.25213838;339.3562091;470373.156;4924251.277
3.861215518;304.6978901;471373.156;4924251.277
2.891563967;321.0028117;472373.156;4924251.277
4.896528252;301.2221216;473373.156;4924251.277
24.10876066;244.2271014;474373.156;4924251.277
7.12409973;242.4276977;475373.156;4924251.277
0;245.5810734;476373.156;4924251.277
0;248.3772393;477373.156;4924251.277
0;249.2845489;478373.156;4924251.277
7.809218638;242.3452977;479373.156;4924251.277
5.581160522;230.7846198;480373.156;4924251.277
1.905409415;232.7655136;481373.156;4924251.277
6.605005682;230.4632439;482373.156;4924251.277
4.037743962;237.9777312;483373.156;4924251.277
6.411632316;244.6381513;484373.156;4924251.277
4.755153008;245.4697521;485373.156;4924251.277
0.28983231;255.0612207;486373.156;4924251.277
0;254.6537551;487373.156;4924251.277
0;251.4546972;488373.156;4924251.277
0.038406457;252.6931007;489373.156;4924251.277
4.722265627;254.0347774;490373.156;4924251.277
1.238031307;257.3155296;491373.156;4924251.277
0.080235823;263.2594549;492373.156;4924251.277
8.212408393;259.0446485;493373.156;4924251.277
5.199682322;255.8178497;494373.156;4924251.277
1.6643206;258.4735156;495373.156;4924251.277
0.036787622;263.5939458;496373.156;4924251.277
1.472288657;280.2841553;497373.156;4924251.277
11.26168588;368.2621405;498373.156;4924251.277
0;281.3669856;499373.156;4924251.277
0;278.946539;500373.156;4924251.277
0.004252163;286.11107;501373.156;4924251.277
0.282995739;291.0447498;502373.156;4924251.277
59.17154604;1046.5901;430373.156;4925251.277
72.98348439;1787.789177;431373.156;4925251.277
75.70449163;2348.605055;432373.156;4925251.277
70.88066115;2494.348496;433373.156;4925251.277
51.88971804;1880.263475;434373.156;4925251.277
54.06632784;1165.039407;435373.156;4925251.277
66.04787358;1090.377243;436373.156;4925251.277
52.68206612;1402.038778;437373.156;4925251.277
64.65326307;1457.863334;438373.156;4925251.277
56.95151294;1530.913891;439373.156;4925251.277
63.07178173;1495.785223;440373.156;4925251.277
43.08574707;1674.620674;441373.156;4925251.277
44.87349111;1725.629706;442373.156;4925251.277
72.48009312;2001.291737;443373.156;4925251.277
73.25174442;1984.990798;444373.156;4925251.277
50.72814984;1798.884679;445373.156;4925251.277
48.38641829;1518.495814;446373.156;4925251.277
70.20818275;1433.64888;447373.156;4925251.277
66.31000664;1322.999151;448373.156;4925251.277
47.54109132;1324.952166;449373.156;4925251.277
67.10859673;1565.468008;450373.156;4925251.277
78.14521948;1756.741779;451373.156;4925251.277
75.55394552;1481.345638;452373.156;4925251.277
74.55400234;1734.489591;453373.156;4925251.277
77.38130179;1841.085677;454373.156;4925251.277
69.23590681;2014.006477;455373.156;4925251.277
71.2763683;2128.950243;456373.156;4925251.277
72.565623;2601.320675;457373.156;4925251.277
79.27131827;2702.36367;458373.156;4925251.277
75.59634054;2243.323278;459373.156;4925251.277
72.01534556;1501.864157;460373.156;4925251.277
65.50357662;1051.144765;461373.156;4925251.277
68.25100855;753.4353673;462373.156;4925251.277
39.04501205;526.978483;463373.156;4925251.277
47.98011688;613.9103497;464373.156;4925251.277
46.54316009;722.9612798;465373.156;4925251.277
43.6232554;610.7746189;466373.156;4925251.277
62.41913597;560.3437826;467373.156;4925251.277
58.65902108;510.4036098;468373.156;4925251.277
26.61270424;386.9425511;469373.156;4925251.277
17.9983218;294.2609859;470373.156;4925251.277
11.71050102;270.3628107;471373.156;4925251.277
3.97011629;277.949092;472373.156;4925251.277
7.366490132;257.0565442;473373.156;4925251.277
26.77170185;238.1587913;474373.156;4925251.277
0.445721265;243.3760086;475373.156;4925251.277
0;243.6585606;476373.156;4925251.277
0;246.1390013;477373.156;4925251.277
0.020972857;246.5463068;478373.156;4925251.277
7.613576163;238.1556237;479373.156;4925251.277
12.61137867;225.8637062;480373.156;4925251.277
5.082436366;227.2813549;481373.156;4925251.277
9.821583356;227.8406969;482373.156;4925251.277
1.074052825;237.0926362;483373.156;4925251.277
7.577344837;240.5593882;484373.156;4925251.277
6.908512158;242.6570812;485373.156;4925251.277
0.127218377;252.8422609;486373.156;4925251.277
0;257.3532461;487373.156;4925251.277
0;249.0187524;488373.156;4925251.277
0.001828802;252.3951006;489373.156;4925251.277
2.576458162;251.9912939;490373.156;4925251.277
0.056744501;254.8877749;491373.156;4925251.277
0.005396117;257.8868608;492373.156;4925251.277
5.598672923;255.2311018;493373.156;4925251.277
1.738151369;255.2153586;494373.156;4925251.277
0.554615133;260.0358802;495373.156;4925251.277
0.040227851;265.0607737;496373.156;4925251.277
0.8941464;269.7511675;497373.156;4925251.277
0;274.6156802;498373.156;4925251.277
0;278.7766232;499373.156;4925251.277
0;281.3313199;500373.156;4925251.277
0;289.5688007;501373.156;4925251.277
0;299.4013746;502373.156;4925251.277
56.11028414;803.0280687;430373.156;4926251.277
69.45002291;1355.322122;431373.156;4926251.277
68.84971807;1794.46644;432373.156;4926251.277
43.43194264;1696.313486;433373.156;4926251.277
40.91321108;1359.823851;434373.156;4926251.277
36.66806502;923.9548209;435373.156;4926251.277
72.02162677;1242.157599;436373.156;4926251.277
41.07982619;1630.504079;437373.156;4926251.277
50.29135898;1601.167666;438373.156;4926251.277
63.42414362;1497.471025;439373.156;4926251.277
47.66362368;1568.137785;440373.156;4926251.277
42.76580868;1462.18644;441373.156;4926251.277
50.6808755;1405.708898;442373.156;4926251.277
74.76194106;1266.448576;443373.156;4926251.277
69.50902992;1336.391493;444373.156;4926251.277
59.87958752;1548.466264;445373.156;4926251.277
64.66661381;1415.744174;446373.156;4926251.277
72.14192915;1416.629207;447373.156;4926251.277
75.45600909;1512.452286;448373.156;4926251.277
56.2390543;1328.094133;449373.156;4926251.277
60.87220728;1352.655113;450373.156;4926251.277
73.22370446;1443.568102;451373.156;4926251.277
69.18033055;1469.533989;452373.156;4926251.277
69.95732685;1601.042224;453373.156;4926251.277
52.26740439;1711.087845;454373.156;4926251.277
59.22054473;1949.423883;455373.156;4926251.277
69.00842256;2167.209989;456373.156;4926251.277
67.45074751;2257.074132;457373.156;4926251.277
70.49354851;2339.179681;458373.156;4926251.277
75.32589316;2242.526518;459373.156;4926251.277
72.25264009;1812.507563;460373.156;4926251.277
65.45514056;1166.382999;461373.156;4926251.277
63.04673841;776.3690197;462373.156;4926251.277
50.07149998;572.6394887;463373.156;4926251.277
18.64503039;441.3565081;464373.156;4926251.277
42.69445539;472.2769485;465373.156;4926251.277
47.11292258;559.9482757;466373.156;4926251.277
51.27270348;582.8396365;467373.156;4926251.277
45.91636235;515.3680553;468373.156;4926251.277
25.1090279;415.3960348;469373.156;4926251.277
36.04164251;420.127991;470373.156;4926251.277
14.97154829;294.5825781;471373.156;4926251.277
3.984620488;267.2859328;472373.156;4926251.277
16.98918834;241.6804955;473373.156;4926251.277
9.791410286;238.2467301;474373.156;4926251.277
0.059887344;240.9104832;475373.156;4926251.277
0;241.6647162;476373.156;4926251.277
0;243.0175889;477373.156;4926251.277
1.211954174;241.9112839;478373.156;4926251.277
4.870732948;228.3447479;479373.156;4926251.277
9.92491028;223.8149119;480373.156;4926251.277
7.531880298;227.2101927;481373.156;4926251.277
8.563267139;225.4404445;482373.156;4926251.277
1.358295745;241.7151609;483373.156;4926251.277
5.712654991;238.9134243;484373.156;4926251.277
1.543168405;245.4817612;485373.156;4926251.277
0.174011632;253.2340915;486373.156;4926251.277
0.01622491;255.5770947;487373.156;4926251.277
0;247.3257451;488373.156;4926251.277
0;249.3649844;489373.156;4926251.277
0.380282402;249.7126457;490373.156;4926251.277
0.163939371;248.9559475;491373.156;4926251.277
6.641201633;250.3122325;492373.156;4926251.277
6.008638124;252.4026472;493373.156;4926251.277
0.016555177;257.9935784;494373.156;4926251.277
0;263.5836594;495373.156;4926251.277
0;267.8394439;496373.156;4926251.277
0;274.1523197;497373.156;4926251.277
0;279.3614561;498373.156;4926251.277
0;284.0140657;499373.156;4926251.277
0;289.1198066;500373.156;4926251.277
0;301.4144194;501373.156;4926251.277
0;314.21714;502373.156;4926251.277
52.26225911;550.6996081;430373.156;4927251.277
46.26784568;949.4527759;431373.156;4927251.277
68.85943897;1417.760824;432373.156;4927251.277
56.58517271;1504.534289;433373.156;4927251.277
45.09986334;934.683216;434373.156;4927251.277
44.98730669;785.4775032;435373.156;4927251.277
63.81267861;1185.836731;436373.156;4927251.277
68.17259273;1319.47865;437373.156;4927251.277
68.75266512;1601.884312;438373.156;4927251.277
73.30570969;1204.93986;439373.156;4927251.277
71.52490927;1276.162375;440373.156;4927251.277
70.56320392;1180.619464;441373.156;4927251.277
75.07846182;1414.614873;442373.156;4927251.277
70.8020047;987.2047011;443373.156;4927251.277
68.2101067;867.0469806;444373.156;4927251.277
70.29132247;1231.765111;445373.156;4927251.277
72.31505808;1454.589844;446373.156;4927251.277
73.38466374;1483.258778;447373.156;4927251.277
66.36914022;1457.085864;448373.156;4927251.277
68.87717617;1302.61181;449373.156;4927251.277
63.92775879;1206.041274;450373.156;4927251.277
68.77174084;1398.041633;451373.156;4927251.277
68.74871326;1585.500435;452373.156;4927251.277
68.24790385;1966.132588;453373.156;4927251.277
71.89812494;2188.880242;454373.156;4927251.277
73.32035323;2503.016799;455373.156;4927251.277
69.81528703;2713.4617;456373.156;4927251.277
71.14597934;2137.632864;457373.156;4927251.277
70.3509918;1675.42659;458373.156;4927251.277
72.55721434;1803.817638;459373.156;4927251.277
71.61320665;1611.715533;460373.156;4927251.277
71.6440959;1300.16485;461373.156;4927251.277
69.07209063;979.8369039;462373.156;4927251.277
61.53673333;613.1810738;463373.156;4927251.277
36.98755198;472.8476374;464373.156;4927251.277
36.25484617;468.1213638;465373.156;4927251.277
58.84188297;692.7333616;466373.156;4927251.277
58.22722621;673.4271614;467373.156;4927251.277
36.20359696;538.0421342;468373.156;4927251.277
18.17828008;383.2281691;469373.156;4927251.277
12.51849093;313.0930347;470373.156;4927251.277
4.18954524;305.2128357;471373.156;4927251.277
5.484492312;297.478775;472373.156;4927251.277
18.98440149;276.0228988;473373.156;4927251.277
17.54306124;238.2049763;474373.156;4927251.277
3.646347969;239.2720006;475373.156;4927251.277
0;240.1037093;476373.156;4927251.277
0.101761988;240.8601983;477373.156;4927251.277
3.580629984;236.6178319;478373.156;4927251.277
2.556078816;221.2824088;479373.156;4927251.277
5.881489585;223.6255698;480373.156;4927251.277
7.772099991;224.982977;481373.156;4927251.277
0.930668487;227.7151563;482373.156;4927251.277
1.569447279;238.2541632;483373.156;4927251.277
4.350857573;236.0366376;484373.156;4927251.277
5.328776191;243.5362757;485373.156;4927251.277
0.399017054;255.2278114;486373.156;4927251.277
0.229391507;253.7040005;487373.156;4927251.277
0.025049503;246.6814882;488373.156;4927251.277
0;245.382052;489373.156;4927251.277
4.49E-05;244.3171502;490373.156;4927251.277
4.199605117;244.0184574;491373.156;4927251.277
6.020127138;246.3981909;492373.156;4927251.277
0.234173238;255.2155056;493373.156;4927251.277
0.034361738;262.4239469;494373.156;4927251.277
0.006194695;269.2313917;495373.156;4927251.277
0;272.546571;496373.156;4927251.277
0;277.0317139;497373.156;4927251.277
0;281.493739;498373.156;4927251.277
0;289.7642901;499373.156;4927251.277
0;311.5024541;500373.156;4927251.277
0.010874747;323.246771;501373.156;4927251.277
0.093180857;372.0587506;502373.156;4927251.277
46.45397103;707.2340281;430373.156;4928251.277
49.70788275;580.1478056;431373.156;4928251.277
46.5269435;763.8352062;432373.156;4928251.277
44.01357031;1053.718015;433373.156;4928251.277
63.78316192;726.3736288;434373.156;4928251.277
58.60547038;817.5874298;435373.156;4928251.277
70.82486182;1002.933467;436373.156;4928251.277
68.40538488;1496.062654;437373.156;4928251.277
70.56049761;1487.929264;438373.156;4928251.277
71.63130656;1003.236128;439373.156;4928251.277
69.41595145;1140.771869;440373.156;4928251.277
74.22657585;1002.818664;441373.156;4928251.277
73.55305003;1331.150892;442373.156;4928251.277
74.01874185;1008.797591;443373.156;4928251.277
65.71323833;679.2397363;444373.156;4928251.277
70.60833307;791.2101499;445373.156;4928251.277
72.70823689;1215.522622;446373.156;4928251.277
72.2399098;1144.970903;447373.156;4928251.277
65.75519347;914.0505275;448373.156;4928251.277
67.61455944;789.7757016;449373.156;4928251.277
70.39939057;665.4569206;450373.156;4928251.277
69.75368229;906.7927359;451373.156;4928251.277
66.6971185;1572.967805;452373.156;4928251.277
78.29943294;2509.8357;453373.156;4928251.277
72.58755778;3122.915383;454373.156;4928251.277
64.08121078;3399.658511;455373.156;4928251.277
65.5286774;3534.234141;456373.156;4928251.277
74.52560471;2349.931096;457373.156;4928251.277
69.14223599;1519.938297;458373.156;4928251.277
70.77884377;1243.217134;459373.156;4928251.277
68.06270034;1319.18827;460373.156;4928251.277
64.75235621;1141.861427;461373.156;4928251.277
66.87308689;877.5341598;462373.156;4928251.277
62.02165474;643.5202829;463373.156;4928251.277
52.62677879;475.4606462;464373.156;4928251.277
23.85671255;425.3282128;465373.156;4928251.277
61.84992911;657.7269998;466373.156;4928251.277
58.04364916;523.1543942;467373.156;4928251.277
37.68934998;384.0243042;468373.156;4928251.277
15.82621849;317.1440123;469373.156;4928251.277
12.71811413;279.0301217;470373.156;4928251.277
8.693021478;312.0653338;471373.156;4928251.277
2.675334964;262.2935467;472373.156;4928251.277
4.124467511;244.657434;473373.156;4928251.277
15.1841487;237.6546234;474373.156;4928251.277
23.93967267;235.1554254;475373.156;4928251.277
0.504880409;237.1704039;476373.156;4928251.277
0.024232178;239.1512313;477373.156;4928251.277
2.510815629;238.1421798;478373.156;4928251.277
10.28262449;222.5210609;479373.156;4928251.277
